"skuId","shopId","productName","discountedPrice","originalPrice","rating","soldCount","createdAt"
484300477,2963293,Sarung Tangan Sepeda Setengah Jari Gloves Half Finger With Gel,49500.0,0.0,0.0,6,"2022-01-24 08:37:21.728 +00:00"
490971980,2438687,Aseptic Gel 250ml Antiseptic Pembersih Tangan Hand Sanitizer Onemed,18300.0,0.0,0.0,26,"2022-01-24 08:37:19.588 +00:00"
495004514,3895398,Tangan palsu latihan nail gel polish nailart fake hand practice,60000.0,0.0,0.0,18,"2022-01-24 08:37:19.413 +00:00"
496030610,1491829,[EF]Sarung Tangan Olahraga dengan 3D Shockproof Gel,69900.0,0.0,0.0,0,"2022-01-24 08:37:21.466 +00:00"
498443971,648553,Pomadebar oilbased pomade-heavy hold-beli 2 free tas tangan,85000.0,0.0,0.0,0,"2022-01-24 08:37:19.873 +00:00"
501084741,2382364,⌚ Smart Bracelet | Smartband Smartwatch | H8 Jam tangan gel,167000.0,0.0,0.0,10,"2022-01-24 08:37:19.413 +00:00"
510092980,432294,sarung tangan sepeda atau motor setengah jari gel ada gel size S dan M,50000.0,0.0,0.0,1,"2022-01-24 08:37:19.873 +00:00"
514826794,2777215,Aseptic gel Onemed 500 ml/alkohol gel Onemed/sabun cuci tangan,65000.0,0.0,0.0,7,"2022-01-24 08:37:20.200 +00:00"
515461715,1207741,sarung tangan sepeda moke glove half finger gloves with gel pad,55000.0,0.0,0.0,93,"2022-01-24 08:37:19.413 +00:00"
517478018,2938605,Sarung tangan sepeda gel PEARL IZUMI setengah jari gloves,58000.0,0.0,0.0,25,"2022-01-24 08:37:19.873 +00:00"
526128228,5907469,Jual Sarung Tangan Sepeda Gel untuk MTB Road Bike Setengah Jari Murah,128000.0,0.0,0.0,60,"2022-01-24 08:37:19.873 +00:00"
540289142,6612723,"Haneutan handwarmer, Gel Penghangat, penghangat tangan",50000.0,0.0,0.0,4,"2022-01-24 08:37:20.200 +00:00"
540375858,6421637,KONICARE GEL PEMBERSIH TANGAN 60 ML,15900.0,0.0,0.0,1,"2022-01-24 08:37:19.873 +00:00"
548613663,6440982,Pomadebar clay pomade- strong hold- beli 2 free tas tangan,141000.0,0.0,0.0,0,"2022-01-24 08:37:19.873 +00:00"
553016998,1207741,Sarung tangan sepeda GIYO AERO glove bike motorcycle with gel,160000.0,0.0,0.0,7,"2022-01-24 08:37:19.588 +00:00"
555763953,104935,"Silikon Gel Latih Jari Tangan Handgrip, Hand Grip Olahraga yoga zumba",15000.0,0.0,0.0,2,"2022-01-24 08:37:19.413 +00:00"
558374920,4912992,INBIKE Sarung Tangan Motor Full Finger Protektor Gel Pad - IF239,170000.0,0.0,0.0,0,"2022-01-24 08:37:19.873 +00:00"
560060437,5080270,NBIKE Sarung Tangan Motor Full Finger Protektor Gel Pad Thermal GW969R,261000.0,0.0,0.0,0,"2022-01-24 08:37:20.715 +00:00"
561059127,441242,Sarung Tangan Olahraga dengan 3D Shockproof Gel,41300.0,0.0,0.0,54,"2022-01-24 08:37:19.588 +00:00"
561849279,868782,Sarung Tangan Olahraga Dengan 3D Shockproof Gel Size M,39000.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
569849852,6889266,Sarung Tangan Gel Setengah Jari Ukuran XL 3 Warna untuk Sepeda / Motor,64653.0,0.0,0.0,3,"2022-01-24 08:37:19.588 +00:00"
570312357,123968,Aseptic Gel 500ml - Gel Pembersih Tangan,29500.0,0.0,0.0,74,"2022-01-24 08:37:19.589 +00:00"
570655240,1879871,Konicare Gel Pembersih Tangan 60 ml,9267.0,0.0,0.0,13,"2022-01-24 08:37:19.588 +00:00"
572228135,6031935,Sarung Tangan Gel Specialized Bg Wiretap Full Finger (Hanya Sisa,186000.0,0.0,0.0,0,"2022-01-24 08:37:20.714 +00:00"
575546979,5942673,Jam Tangan Quartz Analog Tali Silikon Jelly Gel Untuk,81533.0,0.0,0.0,0,"2022-01-24 08:37:25.562 +00:00"
575557357,5942673,Jam Tangan Olahraga Silikon Jelly Gel Quartz Analog,81533.0,0.0,0.0,0,"2022-01-24 08:37:25.562 +00:00"
578885959,1903851,Rockbros Sarung Tangan Sepeda Half Finger Shock Gel Absorber L - S169,134500.0,0.0,0.0,2,"2022-01-24 08:37:19.413 +00:00"
580842871,3768679,Aseptic Gel Onemed / Antiseptik Pembersih Tangan Onemed 500 ml,90000.0,0.0,0.0,19,"2022-01-24 08:37:20.200 +00:00"
581404988,5294458,HOTLLR Sarung Tangan Olahraga Dilengkapi 3D Shockproof Gel Gloves Biru,50900.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
581680821,276888,"Gantungan Bracket ANTISEPTIC GEL, ASEPTIC GEL ONEMED PEMBERSIH TANGAN",28000.0,0.0,0.0,7,"2022-01-24 08:37:20.200 +00:00"
586019962,112468,Sarung Tangan Motor Sepeda Half Gel Pendingin Peredam Getaran Star QQN,50000.0,0.0,0.0,361,"2022-01-24 08:37:19.413 +00:00"
593993290,6889266,Sarung Tangan Setengah Jari Dengan Gel 3 Warna Ukuran XL untuk,61500.0,0.0,0.0,0,"2022-01-24 08:37:21.301 +00:00"
601952202,1146185,ROCKBROS S106 Gloves Bike Half Finger Gel Sarung Tangan Sepeda BLACK,99000.0,0.0,0.0,25,"2022-01-24 08:37:19.588 +00:00"
603035133,2565753,Pembersih Tangan / Hand Sanitizer / Hand Gel 500 ml,55000.0,0.0,0.0,18,"2022-01-24 08:37:19.873 +00:00"
606001592,6488835,Sarung Tangan Teether Bahan Gel Lembut untuk Bayi,71095.0,0.0,0.0,0,"2022-01-24 08:37:20.976 +00:00"
610542499,166533,Sarung Tangan Gloves Sepeda RockBros Dengan Gel Half Finger Hitam,139000.0,170000.0,0.0,98,"2022-01-24 08:37:19.413 +00:00"
613254759,6265623,Sarung tangan sepeda empuk dengan peredam gel,89000.0,0.0,0.0,20,"2022-01-24 08:37:19.413 +00:00"
613860079,2677088,Ori jam tangan gel Smiggle / Smiggle Jelly Watch,295000.0,0.0,0.0,0,"2022-01-24 08:37:20.456 +00:00"
617876383,123968,Aseptic Gel Onemed + Bracket 1 Set - Pembersih Tangan + Gantungan,49000.0,0.0,0.0,68,"2022-01-24 08:37:19.588 +00:00"
618629596,685940,Isi Ulang Aseptic Gel 5 liter / Pembersih Tangan / Alkohol Gel,235000.0,0.0,0.0,69,"2022-01-24 08:37:19.588 +00:00"
622506848,7267342,` Pen Gel Kenko KE-700N 0.7mm (untuk Sign / Tanda Tangan) 1 LUSIN,71000.0,0.0,0.0,0,"2022-01-24 08:37:19.873 +00:00"
623112847,276888,Antiseptic Gel Pembersih Tangan dengan Ekstrak Aloe Vera (Lidah Buaya),40000.0,0.0,0.0,5,"2022-01-24 08:37:19.873 +00:00"
634046621,1209556,GROSIR ECER Pulpen garuk tangan gel pen lucu unik murah,2700.0,0.0,0.0,4,"2022-01-24 08:37:20.200 +00:00"
634164233,6911759,Sarung Tangan Sepeda RockBros Gloves Half Finger Gel Red Original,66900.0,75900.0,0.0,648,"2022-01-24 08:37:19.413 +00:00"
636893138,7320089,Baru 1Pc Sarung Tangan Bahan Gel Silikon untuk Terapi Tekanan,88500.0,0.0,0.0,0,"2022-01-24 08:37:24.967 +00:00"
644715067,7355760,SALE Jam Tangan Quartz Casual Dial Bulat + Strap Silica Gel untuk,91400.0,0.0,0.0,0,"2022-01-24 08:37:25.145 +00:00"
646642184,7499831,Hand Sanitizer Gel Onemed AGEL Antiseptik Gel Pembersih Tangan 50ml,6175.0,0.0,0.0,4,"2022-01-24 08:37:19.588 +00:00"
647218959,204368,Grosir Sarung Tangan Sepeda Half Finger Gel Absorber Rockbros S169,229000.0,0.0,0.0,0,"2022-01-24 08:37:24.140 +00:00"
648145654,6940149,Moreskin ALOEVERA Sooting gel - Pelembab Muka/Wajah/Bibir/Badan/Tangan,155000.0,0.0,0.0,1,"2022-01-24 08:37:24.492 +00:00"
650797604,7150925,PULPEN GEL 1.0 MM BOLDLINER BALLINER PEN GEL BALLPOINT TANDA TANGAN 1.,3500.0,0.0,0.0,10,"2022-01-24 08:37:19.873 +00:00"
653939386,1476988,Rockbros Sarung Tangan Sepeda Half Finger Shock Gel Absorber Size L,132000.0,0.0,0.0,0,"2022-01-24 08:37:21.466 +00:00"
665203247,2667996,Pulpen Tanda Tangan TIZO Gel Liner TG340 - Biru,3700.0,0.0,0.0,15,"2022-01-24 08:37:19.588 +00:00"
667285599,6347506,Luckylolita Sarung Tangan Half Finger Bahan Gel untuk Sepeda / Motor,119800.0,0.0,0.0,0,"2022-01-24 08:37:24.967 +00:00"
668631119,1609452,Gel Pergelangan Tangan Anti Pegal Mouse Wrist Rest Pad HCR007 Ayr,57900.0,0.0,0.0,74,"2022-01-24 08:37:21.728 +00:00"
670416321,7264018,Sarung Tangan Phototherapy Anti Radiasi untuk Mengeringkan Gel UV,98300.0,0.0,0.0,0,"2022-01-24 08:37:25.562 +00:00"
670627241,3817359,Bantalan Pergelangan Tangan Bahan Gel untuk PC / Laptop,132300.0,0.0,0.0,0,"2022-01-24 08:37:24.967 +00:00"
670712757,6570363,Sarung Tangan Teether dengan Bahan Gel Halus dan Dapat Dikunyah,146700.0,0.0,0.0,0,"2022-01-24 08:37:24.140 +00:00"
670715634,6570363,Sarung Tangan Teether Bahan Gel Lembut untuk Bayi,104000.0,0.0,0.0,0,"2022-01-24 08:37:22.728 +00:00"
674967680,7083506,"1 Pasang Sarung Tangan Gel Spa untuk Perawatan Kaki",98000.0,0.0,0.0,0,"2022-01-24 08:37:25.713 +00:00"
674998055,7083506,Jam Tangan Quartz Analog Motif Kartun Lucu Strap Gel Silikon untuk,105000.0,0.0,0.0,0,"2022-01-24 08:37:25.926 +00:00"
677329356,7083506,Sarung Tangan Gel Setengah Jari Anti Slip untuk Bersepeda / Balapan,106100.0,0.0,0.0,0,"2022-01-24 08:37:23.082 +00:00"
677329511,7083506,Sarung Tangan Gel Setengah Jari Ukuran XL untuk Sepeda / Motor /,127400.0,0.0,0.0,0,"2022-01-24 08:37:22.915 +00:00"
677333047,7083506,Sarung Tangan Setengah Jari Bahan Gel untuk Bersepeda,139300.0,0.0,0.0,0,"2022-01-24 08:37:23.245 +00:00"
678780342,7083506,NY h-02 Mouse Pad dengan Gel Pergelangan Tangan Ergonomis,105800.0,0.0,0.0,0,"2022-01-24 08:37:24.492 +00:00"
679017442,1125794,INBIKE Sarung Tangan Motor Full Finger Protektor Gel Pad Size XL - IF2,285000.0,0.0,0.0,0,"2022-01-24 08:37:19.873 +00:00"
685984415,7148442,Konicare Gel Pembersih Tangan 60 ml,9000.0,0.0,0.0,11,"2022-01-24 08:37:19.413 +00:00"
686309480,7675451,Mantap Sarung Tangan Gel Setengah Jari Ukuran XL 3 Warna untuk,123500.0,0.0,0.0,0,"2022-01-24 08:37:25.562 +00:00"
692583040,995059,Sarung Tangan Sepeda Half Finger Shock Gel Absorber Size L - Black,212900.0,0.0,0.0,0,"2022-01-24 08:37:22.069 +00:00"
693372261,7294611,KONICARE GEL PEMBERSIH TANGAN 60 ML,40000.0,0.0,0.0,3,"2022-01-24 08:37:19.588 +00:00"
697042850,7687348,Joyko Gel Pen Pulpen Batik GP-197 Blue / Ballpoint Biru Tanda Tangan,3800.0,0.0,0.0,4,"2022-01-24 08:37:19.413 +00:00"
697114119,23315,Sarung Tangan Sepeda Gel ROCKBROS S143 Double Shockproof,135000.0,0.0,0.0,146,"2022-01-24 08:37:19.873 +00:00"
697445697,23315,Sarung Tangan Sepeda Gel ROCKBROS S169 Double Shockproof,149000.0,0.0,0.0,256,"2022-01-24 08:37:19.588 +00:00"
697514630,7704440,Aseptic Gel OneMed 500ml Pembersih Tangan Hand Sanitizer Alkohol,33800.0,0.0,0.0,78,"2022-01-24 08:37:19.413 +00:00"
697717809,3817359,Borong Alat Kesehatan: Sarung Ibu Jari & Pergelangan Tangan Isi Gel,130300.0,0.0,0.0,0,"2022-01-24 08:37:24.967 +00:00"
699939730,1918610,Promo Mouse Pad Motif Kartun Lucu dengan Gel Pergelangan Tangan,89700.0,0.0,0.0,3,"2022-01-24 08:37:20.200 +00:00"
701483153,2485335,NUVO HAND SANITIZER GEL 50ML Hijau sabun cuci tangan anti bakteri,6500.0,0.0,0.0,37,"2022-01-24 08:37:19.873 +00:00"
703392695,7483226,Grosir (RD) 2Pcs / 1 Pasang Sarung Tangan Bahan Gel Silikon untuk,102500.0,0.0,0.0,0,"2022-01-24 08:37:23.654 +00:00"
703626367,1886039,ANTISEPTIC GEL ANTI SEPTIK ASEPTAN ASEPTIC CUCI TANGAN STERIL MEDIS,150000.0,0.0,0.0,7,"2022-01-24 08:37:20.200 +00:00"
703663007,1962208,Konicare Gel Pembersih Tangan 60ml,18000.0,0.0,0.0,1,"2022-01-24 08:37:20.715 +00:00"
703666341,1962208,Konicare Gel Pembersih Tangan 30ml,15000.0,0.0,0.0,0,"2022-01-24 08:37:20.715 +00:00"
704568269,7091868,Terlaris V8 Jam Tangan Pria Quartz Casual Strap Silika Gel,126300.0,0.0,0.0,0,"2022-01-24 08:37:22.069 +00:00"
705137943,7836952,TERLARIS Gel Pemutih Tangan Penghilang Keriput Tangan ORIGINAL AMPUH,97020.0,0.0,0.0,0,"2022-01-24 08:37:20.714 +00:00"
707379493,7347520,Terbaru Gel Pemutih Tangan Penghilang Keriput Tangan Ampuh,109200.0,0.0,0.0,0,"2022-01-24 08:37:20.714 +00:00"
711029876,7795080,Murah^ Pen Gel Kenko KE-700N 0.7mm (untuk Sign / Tanda Tangan) 1 LUSIN,86000.0,0.0,0.0,0,"2022-01-24 08:37:20.200 +00:00"
716649430,5805865,Big Sale plastik klip pegangan tangan isi 10 pcs + 1 pack silica gel,28000.0,0.0,0.0,1,"2022-01-24 08:37:19.873 +00:00"
720222610,7483226,V8 Jam Tangan Pria Quartz Casual Strap Silika Gel,126300.0,0.0,0.0,0,"2022-01-24 08:37:22.069 +00:00"
722862534,6850105,"SANIDOL ANTISEPTIC GEL, ANTISEPTIK UNTUK TANGAN, LEMBUT DAN HARUM",61000.0,0.0,0.0,42,"2022-01-24 08:37:19.413 +00:00"
723379488,640103,Dettol Handsanitizer - Dettol Antiseptic - Pencuci Tangan Gel,18000.0,0.0,0.0,3,"2022-01-24 08:37:19.873 +00:00"
723508681,2664820,Antis Antiseptic Gel 60ml (Pembersih Tangan),7500.0,0.0,0.0,6,"2022-01-24 08:37:19.873 +00:00"
724559736,6911759,Rockbros Sarung Tangan Sepeda Gel Pad Gloves Half Finger Black,159000.0,0.0,0.0,529,"2022-01-24 08:37:19.413 +00:00"
724676753,2774850,STARQQN Sarung Tangan Olahraga dengan 3D Shockproof Gel - L - Biru,42600.0,0.0,0.0,0,"2022-01-24 08:37:25.926 +00:00"
724702473,7021519,Ωsarung Tangan Half Finger Bahan Gel untuk Sepeda,152500.0,0.0,0.0,0,"2022-01-24 08:37:24.803 +00:00"
724790547,2774850,Rockbros Sarung Tangan Sepeda Half Finger Shock Gel Absorber S169,127200.0,0.0,0.0,0,"2022-01-24 08:37:19.588 +00:00"
725830792,5804122,Reffil Aseptic GEL 500ml/ Anti Septic Pembersih Tangan Original,550000.0,0.0,0.0,0,"2022-01-24 08:37:20.456 +00:00"
725931889,7021519,Kartun Alat Tulis Hot Lucu Gel Pen Lucu Kelinci Jelly Tanda Tangan,84500.0,0.0,0.0,0,"2022-01-24 08:37:21.466 +00:00"
726856598,196729,Herborist Hand Sanitizer Gel Pembersih Tangan Aloe Vera - 60ml,12000.0,14900.0,0.0,8386,"2022-01-24 08:37:19.413 +00:00"
726887251,1835753,HAND GEL ANTISEPTIC PEMBERSIH TANGAN,50000.0,0.0,0.0,0,"2022-01-24 08:37:20.976 +00:00"
727071828,7021519,"1 Pasang Sarung Tangan Setengah Jari Bahan Gel untuk Bersepeda",147600.0,0.0,0.0,0,"2022-01-24 08:37:21.301 +00:00"
727879489,180780,Antiseptic Spray / Antiseptik Gel Tangan / Hand Sanitizer,12500.0,0.0,0.0,1,"2022-01-24 08:37:21.301 +00:00"
727980521,7021519,Sarung Tangan Gel Setengah Jari Anti Slip untuk Bersepeda / Balapan,114200.0,0.0,0.0,0,"2022-01-24 08:37:21.466 +00:00"
728006450,7021519,Sarung Tangan Gel Setengah Jari Anti Slip Untuk Olahraga Balap,114900.0,0.0,0.0,0,"2022-01-24 08:37:21.301 +00:00"
728342967,185190,Hand Sanitizer 500 ml AntiSeptic Gel Pembersih Tangan Anti Bakteri,50000.0,0.0,0.0,75,"2022-01-24 08:37:20.200 +00:00"
728496113,7083068,"1Pc Korektor Pergelangan Tangan Magnetik Bahan Gel Silikon untuk",97900.0,0.0,0.0,0,"2022-01-24 08:37:25.562 +00:00"
728510375,7083068,Mouse Pad dengan Bantalan Pergelangan Tangan Bahan Gel Silikon 3D,114200.0,0.0,0.0,0,"2022-01-24 08:37:23.654 +00:00"
728702568,1390658,Hand Spray Hand Gel Hand Sanitizer Cairan Cuci Tangan Higienis Alkohol,8900.0,0.0,0.0,5,"2022-01-24 08:37:19.588 +00:00"
731226847,164600,Aseptic Gel Alkohol Gel 70% pembersih tangan Antiseptic 500 ml,39900.0,0.0,0.0,4,"2022-01-24 08:37:20.200 +00:00"
733900081,2114547,hand sanitizer gel alkohol cuci tangan life clean anti virus bakteri,50000.0,0.0,0.0,92,"2022-01-24 08:37:19.588 +00:00"
734044777,1802197,Antis hand sanitizer 60ml/aseptic gel pembersih tangan/antiseptik,15000.0,0.0,0.0,3,"2022-01-24 08:37:19.588 +00:00"
735342298,7167283,Sarung Tangan Gel Half Finger Ukuran XL untuk Sepeda / Motor,123000.0,0.0,0.0,0,"2022-01-24 08:37:20.714 +00:00"
737799643,1625101,Sos Indah Corgi Non Slip Silika Gel Pergelangan Tangan Mouse,403000.0,0.0,0.0,0,"2022-01-24 08:37:22.069 +00:00"
737920040,7161141,Sarung Tangan Bahan Gel Silikon Menyerap Keringat Untuk,147400.0,0.0,0.0,0,"2022-01-24 08:37:25.562 +00:00"
737920117,7161141,Sarung Tangan Sepeda Pendek Bahan Gel Silikon Anti Shock,208700.0,0.0,0.0,0,"2022-01-24 08:37:21.301 +00:00"
738099961,7161141,Sarung Tangan Pelindung Bahan Gel Silikon untuk Unisex,118400.0,0.0,0.0,0,"2022-01-24 08:37:23.245 +00:00"
739264191,2265255,PRIMO Hand Gel Hand Sanitizer 4L Lavender Antiseptic Pembersih Tangan,395000.0,0.0,0.0,1,"2022-01-24 08:37:21.301 +00:00"
739351269,2265255,PRIMO Hand Gel Hand Sanitizer 4L Green Tea Antiseptic Pembersih Tangan,395000.0,0.0,0.0,6,"2022-01-24 08:37:19.873 +00:00"
739411143,690657,PURE Instant Hand Sanitizer 1 Liter / Gel Pembersih Tangan Virus,75000.0,0.0,0.0,20,"2022-01-24 08:37:19.588 +00:00"
740212187,7320089,MYBABY Mainan Sarung Tangan Teether dengan Bahan Gel Halus dan,126600.0,0.0,0.0,0,"2022-01-24 08:37:25.562 +00:00"
740262181,4449250,STARQQN Sarung Tangan Olahraga dengan 3D Shockproof Gel [L] [Biru],52000.0,0.0,0.0,0,"2022-01-24 08:37:20.976 +00:00"
740491883,650171,Hand Moist Gel/Hand Sanitizer/antiseptic/sabun cuci tangan 50ml,8000.0,0.0,0.0,3,"2022-01-24 08:37:21.131 +00:00"
